"","Station","Time","ID","Time1","Day","Month","Year","PM2.5","Time2","mean.R1","lo.R1","up.R1","TimeLabel"
"3276","Simprug THL Area (S9)","2022-04-18T00:00:00.000Z",9,"2022-04-18T00:00:00.000Z",18,4,2022,NA,"2022-04-18T00:00:00.000Z",36.9016617165844,32.3985657012123,41.4029232963118,2022-04-18
"3277","Simprug THL Area (S9)","2022-04-19T00:00:00.000Z",9,"2022-04-19T00:00:00.000Z",19,4,2022,NA,"2022-04-19T00:00:00.000Z",38.564603688566,34.0672544278032,43.0608777527249,2022-04-19
"3278","Simprug THL Area (S9)","2022-04-20T00:00:00.000Z",9,"2022-04-20T00:00:00.000Z",20,4,2022,NA,"2022-04-20T00:00:00.000Z",39.9921616277807,35.5098326636312,44.4740679650537,2022-04-20
"3279","Simprug THL Area (S9)","2022-04-21T00:00:00.000Z",9,"2022-04-21T00:00:00.000Z",21,4,2022,NA,"2022-04-21T00:00:00.000Z",40.1288475532816,35.647818448466,44.6098365648528,2022-04-21
"3280","Simprug THL Area (S9)","2022-04-22T00:00:00.000Z",9,"2022-04-22T00:00:00.000Z",22,4,2022,NA,"2022-04-22T00:00:00.000Z",35.9089277166395,31.4333629392836,40.384785256229,2022-04-22
"3281","Simprug THL Area (S9)","2022-04-23T00:00:00.000Z",9,"2022-04-23T00:00:00.000Z",23,4,2022,NA,"2022-04-23T00:00:00.000Z",35.219513083507,30.7459140717873,39.6937545709067,2022-04-23
"3282","Simprug THL Area (S9)","2022-04-24T00:00:00.000Z",9,"2022-04-24T00:00:00.000Z",24,4,2022,NA,"2022-04-24T00:00:00.000Z",31.8137449402667,27.2950677464135,36.3337551988389,2022-04-24
"3283","Simprug THL Area (S9)","2022-04-25T00:00:00.000Z",9,"2022-04-25T00:00:00.000Z",25,4,2022,NA,"2022-04-25T00:00:00.000Z",33.4609899320996,28.9394137195721,37.9842949764425,2022-04-25
"3284","Simprug THL Area (S9)","2022-04-26T00:00:00.000Z",9,"2022-04-26T00:00:00.000Z",26,4,2022,NA,"2022-04-26T00:00:00.000Z",34.8288448166128,30.3126832431347,39.3471459300327,2022-04-26
"3285","Simprug THL Area (S9)","2022-04-27T00:00:00.000Z",9,"2022-04-27T00:00:00.000Z",27,4,2022,NA,"2022-04-27T00:00:00.000Z",33.6123834188599,29.0966905900838,38.1300741249883,2022-04-27
"3286","Simprug THL Area (S9)","2022-04-28T00:00:00.000Z",9,"2022-04-28T00:00:00.000Z",28,4,2022,NA,"2022-04-28T00:00:00.000Z",29.41333412724,24.9033854933252,33.924833509849,2022-04-28
"3287","Simprug THL Area (S9)","2022-04-29T00:00:00.000Z",9,"2022-04-29T00:00:00.000Z",29,4,2022,NA,"2022-04-29T00:00:00.000Z",26.2787079631739,21.7729315055605,30.7854644971023,2022-04-29
"3288","Simprug THL Area (S9)","2022-04-30T00:00:00.000Z",9,"2022-04-30T00:00:00.000Z",30,4,2022,NA,"2022-04-30T00:00:00.000Z",25.8852289202188,21.3914318929726,30.3794135219036,2022-04-30
"3289","Simprug THL Area (S9)","2022-05-01T00:00:00.000Z",9,"2022-05-01T00:00:00.000Z",1,5,2022,NA,"2022-05-01T00:00:00.000Z",23.615699569314,19.1219007598541,28.1093533364988,2022-05-01
"3290","Simprug THL Area (S9)","2022-05-02T00:00:00.000Z",9,"2022-05-02T00:00:00.000Z",2,5,2022,NA,"2022-05-02T00:00:00.000Z",24.7613219305758,20.2696378195458,29.2526480037701,2022-05-02
"3291","Simprug THL Area (S9)","2022-05-03T00:00:00.000Z",9,"2022-05-03T00:00:00.000Z",3,5,2022,NA,"2022-05-03T00:00:00.000Z",26.3835238194606,21.8828526177199,30.884025882988,2022-05-03
"3292","Simprug THL Area (S9)","2022-05-04T00:00:00.000Z",9,"2022-05-04T00:00:00.000Z",4,5,2022,NA,"2022-05-04T00:00:00.000Z",24.4989265718499,19.9961559172082,29.0016699895699,2022-05-04
"3293","Simprug THL Area (S9)","2022-05-05T00:00:00.000Z",9,"2022-05-05T00:00:00.000Z",5,5,2022,NA,"2022-05-05T00:00:00.000Z",24.6811544386017,20.1815449069811,29.1808322055693,2022-05-05
"3294","Simprug THL Area (S9)","2022-05-06T00:00:00.000Z",9,"2022-05-06T00:00:00.000Z",6,5,2022,NA,"2022-05-06T00:00:00.000Z",28.575029208341,24.0816314711335,33.0689831431072,2022-05-06
"3295","Simprug THL Area (S9)","2022-05-07T00:00:00.000Z",9,"2022-05-07T00:00:00.000Z",7,5,2022,NA,"2022-05-07T00:00:00.000Z",34.3479458184638,29.8328410458856,38.864020489089,2022-05-07
"3296","Simprug THL Area (S9)","2022-05-08T00:00:00.000Z",9,"2022-05-08T00:00:00.000Z",8,5,2022,NA,"2022-05-08T00:00:00.000Z",31.3719888319313,26.8544713845244,35.8905203859498,2022-05-08
"3297","Simprug THL Area (S9)","2022-05-09T00:00:00.000Z",9,"2022-05-09T00:00:00.000Z",9,5,2022,NA,"2022-05-09T00:00:00.000Z",28.8930796733134,24.3819426662075,33.4050922415363,2022-05-09
"3298","Simprug THL Area (S9)","2022-05-10T00:00:00.000Z",9,"2022-05-10T00:00:00.000Z",10,5,2022,NA,"2022-05-10T00:00:00.000Z",34.276111091391,29.7617708330781,38.7911841799731,2022-05-10
"3299","Simprug THL Area (S9)","2022-05-11T00:00:00.000Z",9,"2022-05-11T00:00:00.000Z",11,5,2022,NA,"2022-05-11T00:00:00.000Z",38.2794813924957,33.7861604412833,42.7734398035247,2022-05-11
"3300","Simprug THL Area (S9)","2022-05-12T00:00:00.000Z",9,"2022-05-12T00:00:00.000Z",12,5,2022,NA,"2022-05-12T00:00:00.000Z",33.1766244103637,28.6864321745114,37.6669531771541,2022-05-12
"3301","Simprug THL Area (S9)","2022-05-13T00:00:00.000Z",9,"2022-05-13T00:00:00.000Z",13,5,2022,NA,"2022-05-13T00:00:00.000Z",35.8961105469394,31.4016433058323,40.3902235016816,2022-05-13
"3302","Simprug THL Area (S9)","2022-05-14T00:00:00.000Z",9,"2022-05-14T00:00:00.000Z",14,5,2022,NA,"2022-05-14T00:00:00.000Z",38.337165040992,33.8319638256378,42.841483790556,2022-05-14
"3303","Simprug THL Area (S9)","2022-05-15T00:00:00.000Z",9,"2022-05-15T00:00:00.000Z",15,5,2022,NA,"2022-05-15T00:00:00.000Z",37.7210615986894,33.209701290014,42.2309138706274,2022-05-15
"3304","Simprug THL Area (S9)","2022-05-16T00:00:00.000Z",9,"2022-05-16T00:00:00.000Z",16,5,2022,NA,"2022-05-16T00:00:00.000Z",35.5239756878591,31.0148012295205,40.0314790431514,2022-05-16
"3305","Simprug THL Area (S9)","2022-05-17T00:00:00.000Z",9,"2022-05-17T00:00:00.000Z",17,5,2022,NA,"2022-05-17T00:00:00.000Z",39.2883423932107,34.7743994025603,43.8008589263216,2022-05-17
"3306","Simprug THL Area (S9)","2022-05-18T00:00:00.000Z",9,"2022-05-18T00:00:00.000Z",18,5,2022,NA,"2022-05-18T00:00:00.000Z",42.6463456922697,38.1410647276814,47.1505454991564,2022-05-18
"3307","Simprug THL Area (S9)","2022-05-19T00:00:00.000Z",9,"2022-05-19T00:00:00.000Z",19,5,2022,NA,"2022-05-19T00:00:00.000Z",44.4427488744613,39.9220710225921,48.96271497347,2022-05-19
"3308","Simprug THL Area (S9)","2022-05-20T00:00:00.000Z",9,"2022-05-20T00:00:00.000Z",20,5,2022,NA,"2022-05-20T00:00:00.000Z",41.6951206028791,37.1944598080125,46.1953971262821,2022-05-20
"3309","Simprug THL Area (S9)","2022-05-21T00:00:00.000Z",9,"2022-05-21T00:00:00.000Z",21,5,2022,NA,"2022-05-21T00:00:00.000Z",42.4064682658283,37.8954234192535,46.9174162582081,2022-05-21
"3310","Simprug THL Area (S9)","2022-05-22T00:00:00.000Z",9,"2022-05-22T00:00:00.000Z",22,5,2022,NA,"2022-05-22T00:00:00.000Z",40.3799177229079,35.8443786310862,44.9156371758385,2022-05-22
"3311","Simprug THL Area (S9)","2022-05-23T00:00:00.000Z",9,"2022-05-23T00:00:00.000Z",23,5,2022,NA,"2022-05-23T00:00:00.000Z",43.2905199544197,38.74487457198,47.8363776376679,2022-05-23
"3312","Simprug THL Area (S9)","2022-05-24T00:00:00.000Z",9,"2022-05-24T00:00:00.000Z",24,5,2022,NA,"2022-05-24T00:00:00.000Z",45.7185275362246,41.202890859584,50.234451238829,2022-05-24
"3313","Simprug THL Area (S9)","2022-05-25T00:00:00.000Z",9,"2022-05-25T00:00:00.000Z",25,5,2022,NA,"2022-05-25T00:00:00.000Z",45.1743065835151,40.6649044784055,49.683629357519,2022-05-25
"3314","Simprug THL Area (S9)","2022-05-26T00:00:00.000Z",9,"2022-05-26T00:00:00.000Z",26,5,2022,NA,"2022-05-26T00:00:00.000Z",41.1248193460207,36.6097209672307,45.6394690812603,2022-05-26
"3315","Simprug THL Area (S9)","2022-05-27T00:00:00.000Z",9,"2022-05-27T00:00:00.000Z",27,5,2022,NA,"2022-05-27T00:00:00.000Z",37.5443763064387,33.0518532686562,42.036287025628,2022-05-27
"3316","Simprug THL Area (S9)","2022-05-28T00:00:00.000Z",9,"2022-05-28T00:00:00.000Z",28,5,2022,NA,"2022-05-28T00:00:00.000Z",36.247027572256,31.7912770954453,40.7022946661215,2022-05-28
"3317","Simprug THL Area (S9)","2022-05-29T00:00:00.000Z",9,"2022-05-29T00:00:00.000Z",29,5,2022,NA,"2022-05-29T00:00:00.000Z",32.9570876608322,28.5129149347366,37.40094867423,2022-05-29
"3318","Simprug THL Area (S9)","2022-05-30T00:00:00.000Z",9,"2022-05-30T00:00:00.000Z",30,5,2022,NA,"2022-05-30T00:00:00.000Z",33.2496577849128,28.8162288423184,37.6830210935499,2022-05-30
"3319","Simprug THL Area (S9)","2022-05-31T00:00:00.000Z",9,"2022-05-31T00:00:00.000Z",31,5,2022,NA,"2022-05-31T00:00:00.000Z",34.2055372715825,29.7676703758322,38.6438004126706,2022-05-31
"3320","Simprug THL Area (S9)","2022-06-01T00:00:00.000Z",9,"2022-06-01T00:00:00.000Z",1,6,2022,NA,"2022-06-01T00:00:00.000Z",31.8883429580928,27.4505467227365,36.3267243653522,2022-06-01
"3321","Simprug THL Area (S9)","2022-06-02T00:00:00.000Z",9,"2022-06-02T00:00:00.000Z",2,6,2022,NA,"2022-06-02T00:00:00.000Z",31.8728103648292,27.4398571675614,36.3062437942938,2022-06-02
"3322","Simprug THL Area (S9)","2022-06-03T00:00:00.000Z",9,"2022-06-03T00:00:00.000Z",3,6,2022,NA,"2022-06-03T00:00:00.000Z",35.6772351514776,31.2515300231491,40.1036983187704,2022-06-03
"3323","Simprug THL Area (S9)","2022-06-04T00:00:00.000Z",9,"2022-06-04T00:00:00.000Z",4,6,2022,NA,"2022-06-04T00:00:00.000Z",41.345736902734,36.899109774211,45.7934981415579,2022-06-04
"3324","Simprug THL Area (S9)","2022-06-05T00:00:00.000Z",9,"2022-06-05T00:00:00.000Z",5,6,2022,NA,"2022-06-05T00:00:00.000Z",38.2567098215602,33.8059509895342,42.7087787555584,2022-06-05
"3325","Simprug THL Area (S9)","2022-06-06T00:00:00.000Z",9,"2022-06-06T00:00:00.000Z",6,6,2022,NA,"2022-06-06T00:00:00.000Z",35.6142764774251,31.1647909142562,40.0653562290679,2022-06-06
"3326","Simprug THL Area (S9)","2022-06-07T00:00:00.000Z",9,"2022-06-07T00:00:00.000Z",7,6,2022,NA,"2022-06-07T00:00:00.000Z",40.887140646924,36.4263418086533,45.3499376065426,2022-06-07
"3327","Simprug THL Area (S9)","2022-06-08T00:00:00.000Z",9,"2022-06-08T00:00:00.000Z",8,6,2022,NA,"2022-06-08T00:00:00.000Z",44.9624650843774,40.5141973669043,49.4131079709783,2022-06-08
"3328","Simprug THL Area (S9)","2022-06-09T00:00:00.000Z",9,"2022-06-09T00:00:00.000Z",9,6,2022,NA,"2022-06-09T00:00:00.000Z",40.249732759517,35.7988334893766,44.7028449007679,2022-06-09
"3329","Simprug THL Area (S9)","2022-06-10T00:00:00.000Z",9,"2022-06-10T00:00:00.000Z",10,6,2022,NA,"2022-06-10T00:00:00.000Z",43.7170675026427,39.2474217269357,48.1886388889387,2022-06-10
"3330","Simprug THL Area (S9)","2022-06-11T00:00:00.000Z",9,"2022-06-11T00:00:00.000Z",11,6,2022,NA,"2022-06-11T00:00:00.000Z",47.380908581612,42.9074591217968,51.8558450056016,2022-06-11
"3331","Simprug THL Area (S9)","2022-06-12T00:00:00.000Z",9,"2022-06-12T00:00:00.000Z",12,6,2022,NA,"2022-06-12T00:00:00.000Z",48.5956940779883,44.1398150105056,53.0521705862446,2022-06-12
"3332","Simprug THL Area (S9)","2022-06-13T00:00:00.000Z",9,"2022-06-13T00:00:00.000Z",13,6,2022,NA,"2022-06-13T00:00:00.000Z",48.7729051858988,44.3207832390866,53.2247501317977,2022-06-13
"3333","Simprug THL Area (S9)","2022-06-14T00:00:00.000Z",9,"2022-06-14T00:00:00.000Z",14,6,2022,NA,"2022-06-14T00:00:00.000Z",55.246238345498,50.7688838315331,59.722671462091,2022-06-14
"3334","Simprug THL Area (S9)","2022-06-15T00:00:00.000Z",9,"2022-06-15T00:00:00.000Z",15,6,2022,NA,"2022-06-15T00:00:00.000Z",61.3928500031104,56.9117245992073,65.872416304396,2022-06-15
"3335","Simprug THL Area (S9)","2022-06-16T00:00:00.000Z",9,"2022-06-16T00:00:00.000Z",16,6,2022,NA,"2022-06-16T00:00:00.000Z",65.8242122887339,61.3280912229943,70.3181554645413,2022-06-16
"3336","Simprug THL Area (S9)","2022-06-17T00:00:00.000Z",9,"2022-06-17T00:00:00.000Z",17,6,2022,NA,"2022-06-17T00:00:00.000Z",65.435750325439,60.9344072375674,69.9345669287451,2022-06-17
"3337","Simprug THL Area (S9)","2022-06-18T00:00:00.000Z",9,"2022-06-18T00:00:00.000Z",18,6,2022,NA,"2022-06-18T00:00:00.000Z",68.02501016959,63.5231222088715,72.5242704553253,2022-06-18
"3338","Simprug THL Area (S9)","2022-06-19T00:00:00.000Z",9,"2022-06-19T00:00:00.000Z",19,6,2022,NA,"2022-06-19T00:00:00.000Z",67.3018600050535,62.7626578176002,71.8384483440183,2022-06-19
"3339","Simprug THL Area (S9)","2022-06-20T00:00:00.000Z",9,"2022-06-20T00:00:00.000Z",20,6,2022,NA,"2022-06-20T00:00:00.000Z",70.9723003538398,66.4388375769018,75.503339323855,2022-06-20
"3340","Simprug THL Area (S9)","2022-06-21T00:00:00.000Z",9,"2022-06-21T00:00:00.000Z",21,6,2022,NA,"2022-06-21T00:00:00.000Z",73.6877913299974,69.1664319197927,78.2071077240159,2022-06-21
"3341","Simprug THL Area (S9)","2022-06-22T00:00:00.000Z",9,"2022-06-22T00:00:00.000Z",22,6,2022,NA,"2022-06-22T00:00:00.000Z",73.0612109262317,68.5387508434433,77.5815849821618,2022-06-22
"3342","Simprug THL Area (S9)","2022-06-23T00:00:00.000Z",9,"2022-06-23T00:00:00.000Z",23,6,2022,NA,"2022-06-23T00:00:00.000Z",68.5419978461506,64.0203636782988,73.0616073003549,2022-06-23
"3343","Simprug THL Area (S9)","2022-06-24T00:00:00.000Z",9,"2022-06-24T00:00:00.000Z",24,6,2022,NA,"2022-06-24T00:00:00.000Z",64.1416417057175,59.6195248577221,68.6620866543358,2022-06-24
"3344","Simprug THL Area (S9)","2022-06-25T00:00:00.000Z",9,"2022-06-25T00:00:00.000Z",25,6,2022,NA,"2022-06-25T00:00:00.000Z",61.6671302883246,57.1589244057948,66.1743513122944,2022-06-25
"3345","Simprug THL Area (S9)","2022-06-26T00:00:00.000Z",9,"2022-06-26T00:00:00.000Z",26,6,2022,NA,"2022-06-26T00:00:00.000Z",56.9015337029985,52.3944588630579,61.4082410885645,2022-06-26
"3346","Simprug THL Area (S9)","2022-06-27T00:00:00.000Z",9,"2022-06-27T00:00:00.000Z",27,6,2022,NA,"2022-06-27T00:00:00.000Z",55.4990918018197,50.9909820226897,60.0073882236614,2022-06-27
"3347","Simprug THL Area (S9)","2022-06-28T00:00:00.000Z",9,"2022-06-28T00:00:00.000Z",28,6,2022,NA,"2022-06-28T00:00:00.000Z",54.7147552140193,50.1778601231073,59.2523566250066,2022-06-28
"3348","Simprug THL Area (S9)","2022-06-29T00:00:00.000Z",9,"2022-06-29T00:00:00.000Z",29,6,2022,NA,"2022-06-29T00:00:00.000Z",50.6463086929303,46.105586073834,55.1878615371371,2022-06-29
"3349","Simprug THL Area (S9)","2022-06-30T00:00:00.000Z",9,"2022-06-30T00:00:00.000Z",30,6,2022,NA,"2022-06-30T00:00:00.000Z",48.8518658687652,44.3339260657578,53.3704685796447,2022-06-30
"3350","Simprug THL Area (S9)","2022-07-01T00:00:00.000Z",9,"2022-07-01T00:00:00.000Z",1,7,2022,NA,"2022-07-01T00:00:00.000Z",50.8133560075602,46.310071985598,55.3173720789627,2022-07-01
"3351","Simprug THL Area (S9)","2022-07-02T00:00:00.000Z",9,"2022-07-02T00:00:00.000Z",2,7,2022,NA,"2022-07-02T00:00:00.000Z",54.5006725817816,49.9868231258487,59.0154208364279,2022-07-02
"3352","Simprug THL Area (S9)","2022-07-03T00:00:00.000Z",9,"2022-07-03T00:00:00.000Z",3,7,2022,NA,"2022-07-03T00:00:00.000Z",49.228684097819,44.7234914425644,53.7348046066555,2022-07-03
"3353","Simprug THL Area (S9)","2022-07-04T00:00:00.000Z",9,"2022-07-04T00:00:00.000Z",4,7,2022,NA,"2022-07-04T00:00:00.000Z",44.354500618239,39.8678500272444,48.8421306967537,2022-07-04
"3354","Simprug THL Area (S9)","2022-07-05T00:00:00.000Z",9,"2022-07-05T00:00:00.000Z",5,7,2022,NA,"2022-07-05T00:00:00.000Z",47.4291996849743,42.9522378965837,51.9072268785133,2022-07-05
"3355","Simprug THL Area (S9)","2022-07-06T00:00:00.000Z",9,"2022-07-06T00:00:00.000Z",6,7,2022,NA,"2022-07-06T00:00:00.000Z",49.2836041824819,44.8561363546702,53.7122660126556,2022-07-06
"3356","Simprug THL Area (S9)","2022-07-07T00:00:00.000Z",9,"2022-07-07T00:00:00.000Z",7,7,2022,NA,"2022-07-07T00:00:00.000Z",42.2386129752669,37.8423344892729,46.6357426272441,2022-07-07
"3357","Simprug THL Area (S9)","2022-07-08T00:00:00.000Z",9,"2022-07-08T00:00:00.000Z",8,7,2022,NA,"2022-07-08T00:00:00.000Z",43.2010465498194,38.8138830964317,47.5887294964691,2022-07-08
"3358","Simprug THL Area (S9)","2022-07-09T00:00:00.000Z",9,"2022-07-09T00:00:00.000Z",9,7,2022,NA,"2022-07-09T00:00:00.000Z",44.2056208959596,39.8195102524223,48.591805186156,2022-07-09
"3359","Simprug THL Area (S9)","2022-07-10T00:00:00.000Z",9,"2022-07-10T00:00:00.000Z",10,7,2022,NA,"2022-07-10T00:00:00.000Z",42.6075015595845,38.2112595301551,47.0031139397729,2022-07-10
"3360","Simprug THL Area (S9)","2022-07-11T00:00:00.000Z",9,"2022-07-11T00:00:00.000Z",11,7,2022,NA,"2022-07-11T00:00:00.000Z",39.7903233819342,35.4021856128402,44.1775614499899,2022-07-11
"3361","Simprug THL Area (S9)","2022-07-12T00:00:00.000Z",9,"2022-07-12T00:00:00.000Z",12,7,2022,NA,"2022-07-12T00:00:00.000Z",43.1305313650263,38.7438145819531,47.5166244955207,2022-07-12
"3362","Simprug THL Area (S9)","2022-07-13T00:00:00.000Z",9,"2022-07-13T00:00:00.000Z",13,7,2022,NA,"2022-07-13T00:00:00.000Z",46.24659315428,41.8897087349983,50.603367385123,2022-07-13
"3363","Simprug THL Area (S9)","2022-07-14T00:00:00.000Z",9,"2022-07-14T00:00:00.000Z",14,7,2022,NA,"2022-07-14T00:00:00.000Z",48.1206532259994,43.7675807404764,52.4741292550917,2022-07-14
"3364","Simprug THL Area (S9)","2022-07-15T00:00:00.000Z",9,"2022-07-15T00:00:00.000Z",15,7,2022,NA,"2022-07-15T00:00:00.000Z",45.9870135262252,41.6416855997783,50.3329987611782,2022-07-15
"3365","Simprug THL Area (S9)","2022-07-16T00:00:00.000Z",9,"2022-07-16T00:00:00.000Z",16,7,2022,NA,"2022-07-16T00:00:00.000Z",47.8328132128467,43.4939987183921,52.1721136173966,2022-07-16
"3366","Simprug THL Area (S9)","2022-07-17T00:00:00.000Z",9,"2022-07-17T00:00:00.000Z",17,7,2022,NA,"2022-07-17T00:00:00.000Z",47.2867223920748,42.9090175347024,51.6645950887325,2022-07-17
"3367","Simprug THL Area (S9)","2022-07-18T00:00:00.000Z",9,"2022-07-18T00:00:00.000Z",18,7,2022,NA,"2022-07-18T00:00:00.000Z",51.733765000648,47.3582358034326,56.1088144682227,2022-07-18
"3368","Simprug THL Area (S9)","2022-07-19T00:00:00.000Z",9,"2022-07-19T00:00:00.000Z",19,7,2022,NA,"2022-07-19T00:00:00.000Z",55.4727107211969,51.1045141096747,59.8401959884499,2022-07-19
"3369","Simprug THL Area (S9)","2022-07-20T00:00:00.000Z",9,"2022-07-20T00:00:00.000Z",20,7,2022,NA,"2022-07-20T00:00:00.000Z",55.9432192572492,51.5720976408537,60.3133676772669,2022-07-20
"3370","Simprug THL Area (S9)","2022-07-21T00:00:00.000Z",9,"2022-07-21T00:00:00.000Z",21,7,2022,NA,"2022-07-21T00:00:00.000Z",52.6260596161865,48.2558411972525,56.9954115829321,2022-07-21
"3371","Simprug THL Area (S9)","2022-07-22T00:00:00.000Z",9,"2022-07-22T00:00:00.000Z",22,7,2022,NA,"2022-07-22T00:00:00.000Z",49.6751196483222,45.2910661245512,54.0587972252976,2022-07-22
"3372","Simprug THL Area (S9)","2022-07-23T00:00:00.000Z",9,"2022-07-23T00:00:00.000Z",23,7,2022,NA,"2022-07-23T00:00:00.000Z",49.1337033416744,44.7736497906051,53.4939751118348,2022-07-23
"3373","Simprug THL Area (S9)","2022-07-24T00:00:00.000Z",9,"2022-07-24T00:00:00.000Z",24,7,2022,NA,"2022-07-24T00:00:00.000Z",46.8221481674396,42.4624408630287,51.182274829197,2022-07-24
"3374","Simprug THL Area (S9)","2022-07-25T00:00:00.000Z",9,"2022-07-25T00:00:00.000Z",25,7,2022,NA,"2022-07-25T00:00:00.000Z",48.1863211207471,43.8289293066651,52.5440702845725,2022-07-25
"3375","Simprug THL Area (S9)","2022-07-26T00:00:00.000Z",9,"2022-07-26T00:00:00.000Z",26,7,2022,NA,"2022-07-26T00:00:00.000Z",50.199138110053,45.8309008509072,54.567629726717,2022-07-26
"3376","Simprug THL Area (S9)","2022-07-27T00:00:00.000Z",9,"2022-07-27T00:00:00.000Z",27,7,2022,NA,"2022-07-27T00:00:00.000Z",48.6779434675543,44.3039025032657,53.0518595676815,2022-07-27
"3377","Simprug THL Area (S9)","2022-07-28T00:00:00.000Z",9,"2022-07-28T00:00:00.000Z",28,7,2022,NA,"2022-07-28T00:00:00.000Z",49.024673004284,44.6486483965751,53.4000747324021,2022-07-28
"3378","Simprug THL Area (S9)","2022-07-29T00:00:00.000Z",9,"2022-07-29T00:00:00.000Z",29,7,2022,NA,"2022-07-29T00:00:00.000Z",52.8280693315267,48.45193887748,57.2035174677132,2022-07-29
"3379","Simprug THL Area (S9)","2022-07-30T00:00:00.000Z",9,"2022-07-30T00:00:00.000Z",30,7,2022,NA,"2022-07-30T00:00:00.000Z",58.2121184652314,53.7930513759018,62.6303523374276,2022-07-30
"3380","Simprug THL Area (S9)","2022-07-31T00:00:00.000Z",9,"2022-07-31T00:00:00.000Z",31,7,2022,NA,"2022-07-31T00:00:00.000Z",54.4458189692297,50.0156324072396,58.8748403681616,2022-07-31
"3381","Simprug THL Area (S9)","2022-08-01T00:00:00.000Z",9,"2022-08-01T00:00:00.000Z",1,8,2022,NA,"2022-08-01T00:00:00.000Z",50.7089017237824,46.2793981256606,55.1370190380982,2022-08-01
"3382","Simprug THL Area (S9)","2022-08-02T00:00:00.000Z",9,"2022-08-02T00:00:00.000Z",2,8,2022,NA,"2022-08-02T00:00:00.000Z",54.4081993567314,49.9684547142391,58.8464531085385,2022-08-02
"3383","Simprug THL Area (S9)","2022-08-03T00:00:00.000Z",9,"2022-08-03T00:00:00.000Z",3,8,2022,NA,"2022-08-03T00:00:00.000Z",56.2492787160878,51.8282163791779,60.6691807404111,2022-08-03
"3384","Simprug THL Area (S9)","2022-08-04T00:00:00.000Z",9,"2022-08-04T00:00:00.000Z",4,8,2022,NA,"2022-08-04T00:00:00.000Z",48.6078928653773,44.1798845594082,53.0348615741204,2022-08-04
"3385","Simprug THL Area (S9)","2022-08-05T00:00:00.000Z",9,"2022-08-05T00:00:00.000Z",5,8,2022,NA,"2022-08-05T00:00:00.000Z",48.6073356398939,44.198871706734,53.0148968546118,2022-08-05
"3386","Simprug THL Area (S9)","2022-08-06T00:00:00.000Z",9,"2022-08-06T00:00:00.000Z",6,8,2022,NA,"2022-08-06T00:00:00.000Z",48.3418924427761,43.9372943992277,52.7457171160631,2022-08-06
"3387","Simprug THL Area (S9)","2022-08-07T00:00:00.000Z",9,"2022-08-07T00:00:00.000Z",7,8,2022,NA,"2022-08-07T00:00:00.000Z",45.2117825141551,40.831040585085,49.5916521163482,2022-08-07
"3388","Simprug THL Area (S9)","2022-08-08T00:00:00.000Z",9,"2022-08-08T00:00:00.000Z",8,8,2022,NA,"2022-08-08T00:00:00.000Z",40.8429564682429,36.4771928906414,45.2080647487321,2022-08-08
"3389","Simprug THL Area (S9)","2022-08-09T00:00:00.000Z",9,"2022-08-09T00:00:00.000Z",9,8,2022,NA,"2022-08-09T00:00:00.000Z",42.815391206568,38.453932175439,47.1767067872481,2022-08-09
"3390","Simprug THL Area (S9)","2022-08-10T00:00:00.000Z",9,"2022-08-10T00:00:00.000Z",10,8,2022,NA,"2022-08-10T00:00:00.000Z",44.7475143954122,40.4014812048416,49.0939524198651,2022-08-10
"3391","Simprug THL Area (S9)","2022-08-11T00:00:00.000Z",9,"2022-08-11T00:00:00.000Z",11,8,2022,NA,"2022-08-11T00:00:00.000Z",45.4965204360754,41.1509924192922,49.8429971386477,2022-08-11
"3392","Simprug THL Area (S9)","2022-08-12T00:00:00.000Z",9,"2022-08-12T00:00:00.000Z",12,8,2022,NA,"2022-08-12T00:00:00.000Z",42.1227824239387,37.7801299591793,46.4669874831946,2022-08-12
